День,Название группы,№ Группы,Тип условия показа,Ключевая фраза,Условие подбора аудитории,Условие подбора аудитории,Название корректировки,Корректировки,Поисковый запрос,Категория запроса,Упоминания брендов в запросах,Тип соответствия,Подобранная фраза,№ Объявления,Заголовок,Статус объявления,Тип объявления,Текст,Ссылка,Путь до изображения,Название файла изображения,Идентификатор видео,Путь до превью видео,Формат,Источник текста,Название товара или каталога,Производитель товара,Категория товара,Тип площадки,Вид размещения,Тематика телеграм-канала,Тип устройства,Тип операционной системы,Тип связи,Пол,Возраст,Уровень платежеспособности,Уровень трат в категории,"Расход, ₽",Показы,Клики,Конверсии,"CR, %","CPA, ₽","CTR, %","CPC, ₽",Взвешенные показы,"Взвешенный CTR, %",Ср. объём трафика,Ср. позиция показа,Ср. позиция клика,"Отказы, %",Глубина просмотра
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5261412/-1ELjpYqXErBDt0M0nJ1Dg,сезон 01.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Женский,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,Сезонный клев на пеламиду - групповая рыбалка в Сириусе,Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/4737119/q4DN12WlwDezO8-wWsofPg,сезон 03.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,,Не определено,-,-,,1918916858360262936,Сезонный клев на пеламиду - групповая рыбалка в Сириусе,Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},http://direct.yandex.ru/images/direct/5220563/VQuCih-eyFsJHPHY5QPWww,сезон 02.png,1164156067,https://avatars.mds.yandex.net/get-media-adv-screenshooter/21162581/582f7520-9398-4532-8240-d21bd63b6990/orig,Текстово-графический,Оригинальный,,,,Сети,Прочее,Не определено,Планшеты,Android,Wi-Fi,Мужской,Старше 55,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,-,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,азовское море рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Барабулька и ставрида - сезон рыбалки в Сочи,Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Прочее,Не определено,Десктопы,Не определён,Wi-Fi,Мужской,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.80,0.00,79.87,7.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,аренда катеров лодок яхт,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,3,1,0,0.00,-,33.33,0.00,0.83,120.12,27.75,2.33,3.00,0.00,1.50
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,катер прогулочный,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Рыбалка в Сириусе на ставриду - катамаран на линии 2,Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Мужской,25-34 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,1.00,100.00,100.00,1.00,1.00,100.00,1.00
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,лососевая ферма,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,лососевая ферма,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,Android,Wi-Fi,Мужской,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,мастер класс рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка в Сочи, сезон ставриды - 2800 ₽ / чел.",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Женский,18-24 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.54,0.00,53.97,4.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская прогулка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Не бронируйте весь катер - место в группе 2800 ₽, катамаран ""Моряк Попай"", до 8 чел.",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.41,0.00,40.77,4.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,"Сезонная рыбалка в Сириусе с катамарана. 2800 ₽, 3 часа в море, Ставрида, пеламида",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,iOS,Wi-Fi,Женский,35-44 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,1.00,0.00,100.00,1.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка анапа,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка - барабулька, ставрида, пеламида",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Десктопы,Не определён,Wi-Fi,Женский,35-44 года,Остальные,Не определено,0.00,1,1,0,0.00,-,100.00,0.00,0.46,217.58,45.96,4.00,4.00,0.00,1.00
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морская рыбалка сочи,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,"Групповая рыбалка в Сочи, сезон ставриды - 2800 ₽ / чел.",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Спецразмещение,Не определено,Смартфоны,iOS,Wi-Fi,Не определен,Не определен,Остальные,Не определено,0.00,1,0,0,-,-,0.00,-,0.53,0.00,52.81,4.00,-,-,-
21.08.2026,G5 - лето-бархат,5789852020,Автотаргетинг,,-,0,-,0,морские прогулки на катере,Широкие запросы,Запросы без упоминания брендов,-,,1918916858360262936,Морская рыбалка на пеламиду - катамаран "Моряк Попай",Активные,Комбинаторное,На барабульку и ставриду - групповая морская рыбалка на катамаране "Моряк Попай",https://boat-sochi.ru/gruppovaja_ribalka?utm_source=yandex&utm_medium=cpc&utm_campaign=epk_gruppovaya_rybalka_popaj&utm_content={ad_id}&utm_term={PHRASE},-,-,-,-,Текстово-графический,Оригинальный,,,,Поиск,Карты,Не определено,Смартфоны,iOS,Wi-Fi,Женский,25-34 года,2–5%,Не определено,0.00,1,0,0,-,-,0.00,-,0.33,0.00,33.04,2.00,-,-,-
